customer,age,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,churn
1016244,56.0,False,6.0,1,894.0,False,0.0,A,False,False,121.79,605.25,44.99,248.0,0.0,8.775,2.968,106.88,7.33,3.0,3.340892465,-11.74988254,0.67,30,0.0,True
1050195,46.0,False,8.0,1,452.0,True,0.0,B,False,True,85.96,347.75,109.99,0.0,2.72,-4.975,-1.7192,105.33,18.0,0.33,2.494137931,7.133989193,6.0,15,0.0,True
1099188,34.0,False,3.0,5,133.0,True,9.99,F,True,True,100.74,1178.75,49.99,126.25,0.0,1.805,0.613,100.22,54.0,15.0,0.881523438,11.00170854,23.33,35,0.67,False
1090472,26.0,False,1.0,1,212.0,True,0.0,B,True,True,36.84,208.75,44.99,3.0,0.65,0.485,-0.037000000000000005,28.08,25.0,8.33,3.862985685,-8.572145759,3.0,7,0.0,False
1067602,34.0,False,1.0,1,337.0,True,0.0,E,False,True,57.86,318.25,31.28,73.25,0.0,3.835,1.3726,33.88,4.0,1.0,3.174761905,19.36413303,2.0,11,0.67,True
1004312,34.0,True,6.0,1,1137.0,False,0.0,F,False,True,49.99,327.0,49.99,0.0,0.0,-0.62,0.0,35.27,30.67,1.33,2.06704248,15.0374916,4.0,38,0.0,True
1097752,64.0,False,9.0,3,84.0,True,129.99,A,False,True,37.28,101.88,0.0,71.38,0.2,0.1026,0.1132,43.81,11.33,3.33,1.420135528,-2.572806749,1.67,56,0.0,False
1001401,32.0,False,6.0,6,722.0,True,59.99,D,False,True,42.26,99.5,53.29,0.0,1.85,-1.37,-0.0058,11.92,11.0,1.33,2.150787697,-8.704899982999999,6.67,47,0.0,True
1047158,46.0,True,6.0,5,147.0,True,149.99,B,False,True,33.17,167.5,31.04,0.0,8.38,-3.35,-1.1794,16.28,6.33,0.0,2.1011692930000003,1.362777326,1.0,16,5.0,False
1032463,32.0,True,4.0,1,626.0,True,0.0,B,False,True,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.02503738,0.0,21,0.0,True
1093872,32.0,False,8.0,1,278.0,True,0.0,B,False,False,59.74,189.5,64.02,1.0,0.32,1.73,0.005,0.0,5.67,0.0,1.6391666669999998,7.793437484,5.0,10,0.0,False
1055853,68.0,False,7.0,2,323.0,False,9.99,B,False,True,10.09,65.5,10.0,0.0,0.0,-0.57,-0.0018,0.0,2.0,0.0,0.8886666670000001,-18.19592616,0.67,11,0.0,False
1058237,56.0,False,6.0,2,391.0,True,149.99,D,False,True,56.49,100.5,59.99,0.0,0.0,1.93,-0.005,1.63,2.67,0.0,2.481111111,7.535764375,3.33,13,0.33,True
1098775,22.0,False,7.0,1,1060.0,True,0.0,G,False,True,58.06,474.75,30.0,78.75,0.0,-1.115,-0.5262,115.86,42.0,16.33,1.060636364,-2.99296177,6.33,35,0.0,False
1087715,76.0,False,6.0,4,173.0,True,149.99,C,False,True,79.24,6.25,84.99,0.0,0.0,-0.125,-0.005,0.33,0.0,0.0,5.33,-10.36670272,0.67,12,0.0,True
1026066,26.0,True,8.0,3,132.0,True,199.99,E,False,True,77.46,434.0,62.99,0.0,0.0,0.88,-0.225,142.76,28.33,9.0,1.345487805,5.06532378,8.67,22,0.0,False
1069086,42.0,False,5.0,3,199.0,True,129.99,B,False,False,292.78,2752.75,84.99,848.75,0.0,22.065,4.007,816.43,92.0,122.0,2.171084656,-5.8690101760000015,56.67,11,0.0,True
1061002,50.0,False,6.0,1,423.0,True,0.0,B,False,True,50.39,647.0,44.99,44.0,0.0,-2.02,-0.308,76.11,6.33,0.0,1.320973677,-16.492016500000002,5.33,14,0.33,False
1083245,58.0,False,9.0,1,369.0,True,0.0,B,False,True,49.99,137.25,59.99,0.0,0.0,-0.525,0.0,7.66,9.0,0.67,3.001071811,-8.736577929,0.67,13,0.33,False
1063240,54.0,True,6.0,1,409.0,True,0.0,B,False,True,47.47,599.75,44.99,6.75,1.64,-1.755,-0.0514,101.86,72.0,19.67,0.442794118,7.461375245,2.0,14,0.0,True
1095468,26.0,True,5.0,1,246.0,True,0.0,B,False,True,34.99,130.75,44.99,0.0,0.0,2.045,0.0,34.25,12.0,4.67,0.575909091,12.87781121,1.0,9,0.0,False
1065824,48.0,True,7.0,1,395.0,True,0.0,B,False,True,50.62,526.25,39.99,47.5,0.0,-0.265,-0.0734,0.0,0.0,0.0,0.0,1.397478227,0.0,14,0.0,False
1052147,24.0,False,5.0,3,114.0,True,129.99,C,False,True,44.8,250.5,48.14,0.0,0.0,-0.87,-0.1962,20.52,8.0,0.33,0.6000375020000001,-14.20926327,4.33,12,0.0,False
1096775,52.0,True,7.0,3,110.0,True,29.99,B,False,True,76.05,981.5,84.99,0.0,0.32,2.91,-0.0014,174.4,58.33,27.33,1.637428116,6.463523893,47.67,7,1.33,False
1051246,24.0,False,7.0,2,435.0,True,149.99,B,False,True,110.02,1516.75,111.98,22.25,0.0,0.405,-0.1608,0.0,0.0,0.0,0.0,18.11521677,0.0,19,0.0,True
1042197,34.0,True,4.0,5,5.0,True,29.99,E,False,True,75.75,970.5,54.99,62.5,0.78,0.55,0.5820000000000001,267.58,48.33,11.33,1.23340427,-10.1543012,14.33,16,3.0,False
1047393,24.0,False,6.0,1,477.0,True,0.0,B,True,False,51.8,710.75,59.99,0.0,1.07,4.685,-0.0086,205.73,34.33,12.33,1.368120744,-28.55904303,5.67,16,0.0,False
1008310,40.0,True,9.0,4,378.0,False,29.99,A,False,True,43.82,344.0,54.82,0.0,0.0,-1.16,-0.1966,58.72,14.67,3.67,2.250351617,-7.26688324,0.0,36,0.0,True
1058358,46.0,True,3.0,1,390.0,True,0.0,D,False,False,83.66,911.25,32.33,103.75,18.96,10.095,-0.5822,200.76,37.0,1.0,0.7264957259999999,-2.957128357,12.0,13,5.0,True
1082234,58.0,False,9.0,1,265.0,True,0.0,B,False,True,57.87,398.5,59.99,0.0,1.9,1.47,0.0566,90.85,25.33,9.67,2.137931034,6.05129009,13.33,9,0.0,False
1014539,24.0,False,1.0,2,154.0,True,29.99,A,False,True,35.49,502.25,44.99,0.0,0.0,-0.485,-0.0098,43.76,52.33,3.0,0.6377884620000001,-4.139892547,14.33,31,0.0,False
1050975,32.0,False,5.0,2,302.0,True,79.99,B,False,True,10.0,188.75,10.0,0.0,0.0,-1.775,0.0,70.94,8.0,14.0,2.672405312,5.786373827999999,1.33,15,0.0,False
1047128,50.0,True,4.0,2,384.0,True,29.99,E,False,True,77.09,681.25,59.99,66.5,0.0,-3.285,-0.542,172.41,50.33,11.67,1.5378787880000002,-14.26814781,36.33,16,1.67,False
1006745,48.0,False,7.0,4,307.0,True,9.99,A,False,True,71.53,714.0,34.98,109.75,0.0,-1.9,-0.29,164.96,49.67,14.0,1.861457383,-7.3776667489999985,10.67,35,0.67,False
1002602,32.0,False,6.0,3,438.0,True,9.99,C,False,True,160.42,796.25,41.28,288.0,0.0,-4.105,-2.0406,193.14,54.67,18.33,3.5641538460000004,-6.353544508,15.0,40,1.0,False
1093230,46.0,True,5.0,1,289.0,True,0.0,C,False,True,52.94,333.5,44.99,34.25,0.0,-1.95,-0.279,31.63,7.33,0.0,2.106709411,-5.0891926110000005,16.33,10,0.0,False
1011931,30.0,False,3.0,6,48.0,True,199.99,A,False,True,65.83,1241.25,39.99,52.75,0.0,12.735,0.5548,226.69,32.33,8.67,0.715698153,-13.41936664,35.67,33,3.33,False
1094937,38.0,False,6.0,1,257.0,True,0.0,D,False,True,182.42,1604.25,134.35,109.5,5.34,1.335,-0.4644,708.16,11.0,13.0,3.305779817,-9.266952356000001,20.0,9,8.33,False
1076895,34.0,False,9.0,1,221.0,True,0.0,C,False,True,10.83,64.5,10.0,0.0,0.0,0.07,-0.0166,10.28,3.67,0.67,2.778333333,3.650681938,3.0,7,0.0,False
1096943,48.0,False,9.0,1,198.0,True,0.0,D,False,True,99.12,969.75,73.86,70.75,0.0,4.185,-0.4628,269.03,34.33,41.33,3.87125,-4.287751176,6.33,7,1.67,False
1071018,78.0,False,7.0,2,82.0,True,199.99,B,False,True,29.99,771.0,26.99,10.0,0.0,-0.14,-0.5998,0.14,0.0,0.0,1.056069526,11.27944639,2.33,12,4.0,True
1070110,60.0,False,6.0,1,365.0,True,0.0,C,False,True,42.46,737.0,39.99,33.5,0.0,-3.32,-0.2494,0.0,0.0,0.0,0.0,-2.252124147,0.0,13,0.0,False
1053940,58.0,False,6.0,2,86.0,True,149.99,B,False,True,88.89,590.0,60.23,0.0,0.42,-4.58,-0.778,99.08,38.33,21.33,1.325,8.752412905,7.0,14,2.67,False
1022221,34.0,False,7.0,2,314.0,True,29.99,C,True,False,75.68,665.25,75.0,0.0,0.0,-0.705,-0.0134,67.43,39.33,6.67,2.338358209,-3.371315542,6.0,21,0.0,True
1044843,36.0,False,6.0,1,609.0,True,0.0,B,True,False,81.77,916.5,44.99,6.75,31.66,6.39,-0.3584,135.56,10.0,19.33,1.186046512,-1.804983072,2.67,21,13.33,True
1008679,58.0,True,7.0,3,15.0,True,29.99,D,False,True,98.78,718.0,34.98,184.25,0.0,12.14,3.044,107.61,24.0,14.67,0.6469331429999999,0.95315114,17.67,32,0.0,False
1011782,36.0,True,5.0,4,84.0,True,29.99,A,False,True,78.25,543.5,85.0,0.0,0.0,2.07,0.0,174.29,39.0,12.33,3.36984375,13.22428475,8.0,29,0.33,True
1079963,52.0,True,5.0,1,317.0,True,0.0,E,False,True,35.09,182.25,44.99,0.25,0.0,-2.325,0.0058,21.63,10.0,0.67,1.714530647,22.42576041,6.33,11,1.67,False
1020705,50.0,True,9.0,3,122.0,True,39.99,G,False,True,298.85,1219.5,50.0,804.25,0.0,-23.55,-4.8886,262.87,45.33,2.67,4.086770833,-0.322829367,23.33,28,0.0,True
1018731,52.0,True,6.0,2,334.0,False,29.99,B,False,True,49.99,738.0,59.99,0.0,0.0,5.16,0.0,261.92,75.33,33.67,0.427163245,8.907268951,24.33,25,0.0,False
1001732,32.0,True,5.0,8,324.0,True,29.99,A,False,True,84.11,810.0,59.99,111.25,0.0,-0.92,0.1096,250.38,113.67,71.33,2.813120112,12.76714373,20.0,44,0.0,True
1040337,48.0,False,9.0,4,175.0,True,59.99,B,False,True,29.99,13.0,29.99,0.0,0.0,-0.24,0.0,0.95,2.0,0.0,1.402402402,11.00254539,0.67,18,0.0,True
1012549,58.0,True,9.0,4,383.0,True,149.99,A,False,True,60.53,110.5,69.99,0.0,0.0,-0.09,-0.0108,22.27,19.67,1.0,0.5503875970000001,12.9850147,5.0,26,0.33,False
1087697,54.0,True,3.0,2,221.0,True,99.99,B,False,True,39.06,1348.5,44.99,1.25,3.61,2.93,-0.0734,299.18,54.0,0.33,0.432577778,-1.116731698,21.0,12,19.0,True
1097029,50.0,False,4.0,1,195.0,True,0.0,B,True,True,49.39,414.5,54.99,8.25,0.36,-0.63,-0.1682,145.06,19.33,0.0,2.365187713,10.45895253,7.67,7,1.0,False
1036863,42.0,True,9.0,2,686.0,True,79.99,B,False,True,36.76,173.25,32.49,0.0,0.8,-0.165,0.0196,13.13,17.0,7.0,3.541875,-8.087153812999999,1.33,23,0.0,False
1024799,60.0,True,6.0,3,122.0,True,39.99,B,False,True,45.13,384.75,39.99,43.25,0.0,1.685,0.5092,76.06,7.0,4.67,1.21675,-13.4296737,5.67,26,0.0,False
1045962,28.0,False,5.0,1,429.0,True,0.0,C,False,True,47.69,370.5,35.99,0.0,5.89,0.07,0.184,19.59,1.67,0.0,4.009794919,5.756172222999999,4.0,14,0.0,True
1001527,38.0,True,9.0,2,656.0,True,29.99,A,False,True,55.58,389.5,30.0,70.25,0.0,0.65,0.2432,68.49,3.0,0.33,4.055555556,2.829465355,3.0,45,2.33,False
1015851,34.0,False,6.0,4,296.0,True,149.99,A,True,True,43.26,452.25,30.0,17.25,0.0,-5.565,-0.2322,94.47,50.67,12.67,0.926722079,4.323047177,3.33,24,0.0,True
1094826,30.0,False,5.0,1,259.0,True,0.0,B,False,True,74.14,874.0,69.99,39.0,0.0,3.36,0.5642,147.98,43.67,13.0,2.726333664,1.029594128,10.33,9,4.67,False
1022640,34.0,False,6.0,2,395.0,False,29.99,C,False,True,63.17,248.25,29.99,106.5,0.49,-0.385,-0.0504,55.4,17.0,2.67,1.141705843,5.341840106,3.33,25,2.33,True
1016964,30.0,False,5.0,1,822.0,True,0.0,B,False,True,21.65,62.75,19.99,4.25,0.0,-0.755,-0.0332,9.78,9.67,4.0,0.828546935,-18.75233029,3.67,28,1.33,True
1038352,32.0,False,7.0,1,613.0,True,0.0,B,False,True,26.9,642.5,10.0,73.0,0.0,3.77,0.5820000000000001,94.31,20.0,8.67,1.7576318219999998,-2.39546101,21.67,21,0.33,True
1043972,40.0,False,6.0,5,5.0,True,199.99,D,False,True,33.25,203.5,30.0,0.0,0.0,-0.61,0.0,31.55,8.67,1.33,1.936954045,9.26293696,5.0,19,1.33,False
1046471,60.0,False,6.0,1,532.0,True,0.0,B,False,True,29.99,21.0,39.99,0.0,0.0,-0.36,0.0,0.0,0.67,0.0,1.0659999999999998,-10.76000034,0.67,18,0.0,False
1036789,28.0,False,1.0,1,629.0,True,0.0,E,False,True,82.33,849.75,69.99,65.25,0.0,-1.395,-0.01,347.68,37.67,15.67,1.046874084,17.55111883,9.0,21,5.67,False
1024995,28.0,True,8.0,2,552.0,False,29.99,B,True,True,40.0,307.0,44.75,12.5,0.0,1.9,0.3198,33.47,6.33,0.0,1.37074486,2.907145046,4.0,22,1.0,True
1050166,44.0,True,2.0,1,498.0,True,0.0,E,False,True,61.35,878.5,45.0,65.5,0.0,-17.57,-3.1518,204.63,51.0,18.0,0.945118677,-12.64580072,29.33,17,1.33,False
1040810,22.0,False,4.0,1,648.0,True,0.0,C,False,True,49.99,182.5,49.99,0.0,0.0,-1.05,0.0,23.65,11.33,0.33,1.683928008,1.99911726,3.0,22,0.0,True
1081411,58.0,True,6.0,1,371.0,True,0.0,C,False,True,39.48,247.5,44.99,0.0,4.25,3.95,0.2108,11.83,6.33,0.67,1.476456226,2.521819669,2.0,13,0.0,False
1056924,42.0,True,6.0,2,146.0,True,29.99,E,False,True,83.77,1013.25,60.56,36.75,0.0,-18.865,-1.5576,196.73,25.0,29.67,1.937720329,-15.42127673,17.0,17,0.33,False
1024759,46.0,False,5.0,2,563.0,True,9.99,C,False,True,18.28,775.25,10.0,0.75,4.75,2.675,-0.1058,178.6,65.0,11.67,4.090547623,-9.101668708,8.67,22,0.0,False
1022181,26.0,False,1.0,3,129.0,True,29.99,E,False,False,65.89,1368.75,59.99,53.0,0.0,-7.835,-0.318,461.6,2.0,11.67,1.660251875,8.87236664,31.0,27,1.0,True
1005444,38.0,False,7.0,3,559.0,True,79.99,A,True,True,41.49,369.0,59.91,0.0,0.35,-0.14,-0.03,24.83,18.0,0.33,1.469387755,-3.743597006,2.67,36,0.67,True
1076009,46.0,False,6.0,4,189.0,True,79.99,B,True,True,61.03,902.0,44.99,62.0,0.0,-1.1,0.2452,189.45,53.0,4.33,0.755225005,13.43456758,49.67,14,2.33,True
1021032,52.0,False,7.0,1,728.0,False,0.0,B,False,True,59.69,512.0,49.99,15.0,0.0,-0.2,-0.0158,40.92,37.0,9.67,3.931305607,-1.518234289,16.0,24,14.0,True
1081671,44.0,True,6.0,1,205.0,True,0.0,B,False,True,36.05,193.0,44.99,0.0,0.0,-2.16,-0.0212,11.41,14.67,1.67,2.304347826,14.67766069,2.67,7,0.0,False
1061911,32.0,True,6.0,2,150.0,True,59.99,B,False,True,10.49,76.25,10.0,0.0,0.49,-1.505,-0.0098,3.8,5.67,0.67,3.238571429,0.416457624,2.67,12,0.0,True
1090766,30.0,False,6.0,2,222.0,True,79.99,C,True,False,111.73,1314.5,84.99,141.0,0.0,-5.61,-0.715,234.42,55.0,22.33,2.624282694,-8.475000054,7.0,11,0.67,False
1078526,32.0,False,1.0,1,322.0,True,0.0,B,False,True,40.15,8.5,49.99,0.0,0.16,0.39,-0.0032,0.0,0.67,0.0,0.33,2.526499631,0.0,11,0.0,True
1060820,54.0,True,8.0,2,82.0,True,199.99,D,False,False,75.64,1188.0,59.99,63.0,0.0,5.18,0.8204,319.43,89.67,18.0,0.7832426690000001,16.02104129,18.0,12,4.67,False
1044441,28.0,False,6.0,1,551.0,True,0.0,D,True,False,57.76,922.0,37.09,54.0,0.0,-7.8,-1.1894,189.46,14.67,1.0,1.227364341,-5.555790421,29.33,19,3.67,True
1026778,40.0,False,6.0,3,393.0,True,149.99,A,False,True,167.36,958.25,50.0,386.75,0.1,0.415,0.1866,269.31,30.0,27.33,2.285643646,-4.927497535,8.67,22,0.0,True
1034418,44.0,False,6.0,2,114.0,True,79.99,D,False,True,43.15,110.5,52.25,0.0,0.1,-2.21,-1.0954,23.44,5.33,0.33,7.530805687000001,-10.40729429,4.67,20,0.0,False
1026388,42.0,False,6.0,2,512.0,True,29.99,B,False,True,139.34,789.0,48.89,280.5,0.2,0.3,-0.639,244.73,32.67,0.33,4.692597403,26.79909815,8.0,22,1.33,False
1000228,60.0,False,6.0,2,669.0,False,29.99,C,False,True,56.49,355.0,55.0,0.0,0.0,-3.42,-0.0296,205.77,2.0,1.67,3.056829268,-3.4531348860000004,9.33,49,0.0,True
1055529,40.0,True,4.0,4,138.0,True,149.99,F,False,True,114.88,226.0,69.79,13.5,0.0,-4.5,-1.0978,6.02,2.0,0.67,1.231922871,-7.030607285,1.33,13,0.0,True
1086259,32.0,False,4.0,2,199.0,True,199.99,B,False,True,503.91,6103.75,200.15,1912.5,23.09,3.485,0.8602,1817.74,233.33,23.67,1.740581081,7.609037077999999,55.33,8,0.0,False
1014700,34.0,False,8.0,1,816.0,False,0.0,E,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333779127,0.0,27,0.0,True
1090246,42.0,True,4.0,1,214.0,True,0.0,B,False,True,34.24,80.0,29.99,0.0,0.0,-1.3,-0.005,24.7,1.67,0.0,0.875,-2.583975569,2.0,7,0.0,False
1020654,56.0,True,8.0,1,734.0,False,0.0,B,False,True,10.11,18.75,10.0,0.0,0.0,0.265,0.0068,0.0,0.33,0.0,11.12121212,31.94487908,0.0,24,0.0,True
1002315,32.0,False,9.0,4,4.0,True,149.99,C,False,True,88.87,284.75,85.0,18.5,1.88,1.205,-0.319,25.17,9.67,5.33,1.750060489,4.157200347,8.67,39,0.0,True
1088416,34.0,False,5.0,1,278.0,True,0.0,B,False,True,10.0,46.0,10.0,0.0,0.0,0.08,0.0,11.05,2.0,6.0,1.730103806,-15.62205626,0.33,10,5.0,True
1017447,34.0,False,5.0,3,402.0,False,9.99,C,False,True,33.53,15.25,29.99,0.0,0.29,0.515,-0.0058,0.0,0.0,0.0,1.335,21.35791425,0.0,25,0.33,True
1002298,28.0,False,6.0,3,302.0,True,129.99,C,True,False,34.99,252.75,44.99,0.0,0.0,2.765,0.0,10.05,6.67,2.0,2.465457083,2.888391767,3.33,43,0.0,True
1019135,46.0,False,9.0,3,58.0,True,29.99,B,False,True,54.23,382.75,49.99,0.0,0.0,0.605,0.0198,14.88,11.0,0.0,2.791975068,-24.75305339,7.33,25,1.33,False
1035018,48.0,True,8.0,2,90.0,True,59.99,G,False,True,94.41,945.75,59.51,120.25,3.52,5.225,0.4774,319.66,30.0,2.0,0.965623793,6.458100066,12.0,22,8.67,True
1030574,46.0,False,8.0,3,487.0,True,9.99,A,True,True,19.83,2.75,19.83,0.0,0.0,-0.055,-0.1966,0.0,0.0,0.0,0.0,-11.59084938,0.0,21,0.0,True
1015692,36.0,True,4.0,2,796.0,True,29.99,D,False,True,34.98,36.25,34.98,0.0,0.0,0.135,0.0,7.31,1.33,0.33,0.639166667,-1.731048794,1.33,26,0.0,False
1000809,58.0,False,7.0,1,1396.0,False,0.0,A,False,True,26.73,33.0,25.0,2.75,0.0,0.1,0.0354,1.18,7.67,0.0,0.624906227,-3.325289616,2.33,46,0.0,True
1041376,24.0,False,6.0,2,115.0,True,29.99,E,False,False,64.83,745.25,30.0,82.25,0.0,-1.845,0.6702,217.14,56.67,15.0,0.961538462,-2.731369593,9.67,20,3.67,False
1025386,52.0,True,5.0,1,609.0,True,0.0,B,False,True,31.03,100.25,29.99,1.5,0.0,-0.545,-0.0208,20.24,0.33,0.0,1.92926045,-28.00094576,1.0,20,0.0,True
1006724,28.0,True,6.0,3,508.0,True,29.99,A,False,True,45.74,38.0,45.0,0.0,0.0,-0.7,-0.0148,0.85,4.67,0.33,4.868913858,1.02696938,2.0,33,0.0,True
1023690,26.0,False,3.0,3,310.0,True,29.99,G,False,True,58.69,820.0,54.98,0.25,0.39,3.38,-0.0652,305.87,6.67,2.33,0.87361239,-6.36369275,13.0,23,10.33,False
1057815,44.0,False,4.0,1,393.0,True,0.0,B,False,True,68.2,560.5,67.49,22.75,0.31,-3.83,-0.2992,237.91,14.0,7.33,4.452527744,9.940457392999999,2.0,13,9.0,True
1061620,26.0,False,6.0,1,480.0,True,0.0,B,False,True,33.46,154.5,39.99,0.0,0.0,-0.19,0.01,22.97,3.67,1.33,4.583333333,-11.95714552,3.0,16,0.0,True
1092170,42.0,False,7.0,1,240.0,True,0.0,C,False,True,35.84,442.0,44.99,1.5,0.0,-1.22,-0.017,177.06,0.0,0.67,0.68,8.868332416,18.33,8,5.67,False
1043145,50.0,False,7.0,1,625.0,True,0.0,B,False,True,40.69,68.0,44.99,0.0,5.7,0.64,0.3418,5.78,3.33,0.0,0.8220000000000001,3.511182879,0.67,21,0.0,False
1071569,32.0,True,5.0,2,176.0,True,149.99,G,False,True,26.97,0.0,34.47,0.0,0.0,0.0,0.741,0.0,0.0,0.0,0.0,4.569121238999999,0.0,10,0.0,True
1018574,40.0,False,8.0,2,421.0,True,59.99,A,True,True,34.73,123.0,39.99,0.0,0.0,0.66,0.005,22.84,6.0,0.67,0.543839208,-13.13435625,2.33,27,0.0,True
1085137,56.0,False,9.0,1,362.0,True,0.0,B,False,True,49.62,138.0,57.99,0.0,0.64,-0.86,0.0466,1.4,0.33,0.0,4.849884527,2.883197419,9.0,12,0.0,False
1012744,56.0,False,3.0,1,860.0,True,0.0,A,False,True,55.45,86.0,49.99,0.0,2.02,-1.68,-0.1092,9.76,4.33,0.0,3.092769441,5.4132528,1.67,28,0.33,True
1055099,38.0,False,3.0,1,457.0,True,0.0,B,False,True,60.14,479.75,49.99,30.0,1.13,1.465,0.1168,153.87,1.33,0.0,5.827136334,-3.85308686,10.33,16,0.0,True
1012802,30.0,False,8.0,2,347.0,True,29.99,A,False,True,42.45,605.75,44.99,19.0,0.0,2.905,0.1798,30.09,17.67,5.33,1.346650824,-6.6480967170000005,10.67,26,2.33,True
1074260,22.0,False,1.0,1,233.0,True,0.0,B,False,True,44.65,51.25,50.66,0.0,0.42,-1.025,-1.6772,1.46,1.33,0.0,1.0,-1.453569841,0.0,8,0.0,True
1017613,40.0,False,8.0,6,74.0,True,149.99,A,False,True,30.25,199.0,30.0,0.0,0.0,-1.42,-0.005,82.4,5.0,0.0,11.445,9.944188656,3.0,27,0.0,False
1039801,50.0,False,7.0,4,439.0,True,199.99,B,False,True,229.35,1998.25,149.99,247.0,9.24,-7.545,-0.9918,0.0,0.0,0.0,0.0,-7.843334255,0.0,22,0.0,True
1052214,70.0,False,4.0,1,481.0,True,0.0,C,False,True,39.99,11.5,39.99,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,1.255639098,-12.40403526,2.67,16,0.0,False
1021169,44.0,False,4.0,1,773.0,True,0.0,B,False,True,20.53,78.5,19.99,0.75,0.0,-0.23,-0.0108,0.0,8.33,0.0,3.667142857,-9.235247778,4.67,26,0.0,False
1062287,38.0,True,5.0,1,307.0,True,0.0,B,False,True,34.51,103.75,39.99,0.0,0.0,-1.035,-0.0104,12.28,11.33,12.33,1.2132,-1.926129611,11.33,10,0.0,True
1068134,50.0,False,5.0,1,332.0,True,0.0,C,False,True,25.29,94.25,22.25,0.0,0.0,3.435,0.8982,3.15,2.0,0.33,1.637107776,-4.118442439,2.0,11,0.33,False
1034877,54.0,False,7.0,1,544.0,True,0.0,B,False,True,31.67,71.25,30.0,0.0,1.16,0.035,0.0434,9.0,3.67,0.0,1.034126163,-14.31317201,2.0,18,0.0,False
1080928,50.0,True,9.0,2,189.0,True,149.99,B,False,True,111.55,119.5,39.91,0.0,1.65,0.17,-1.6312,10.71,6.33,3.33,5.534,-0.291263328,1.67,13,1.0,False
1042112,42.0,False,7.0,1,574.0,True,0.0,E,False,True,68.93,466.75,49.99,0.0,0.0,1.485,0.0004,61.84,5.33,2.0,2.202650469,-1.760622017,6.0,19,0.0,False
1023393,72.0,False,4.0,1,697.0,True,0.0,A,False,True,28.84,46.0,16.99,27.25,0.0,-0.36,-0.0966,1.77,1.67,0.0,1.299850075,-6.4675674810000015,2.0,23,0.0,True
1021853,48.0,True,8.0,1,718.0,True,0.0,B,False,True,16.99,28.5,16.99,0.0,0.0,-0.05,0.0,0.11,0.0,0.0,10.0,5.980615655,0.0,24,0.0,True
1007642,36.0,False,3.0,1,1038.0,False,0.0,A,False,True,32.99,117.25,32.49,0.0,0.0,0.255,-0.0098,43.45,4.0,4.0,17.0,14.49200677,1.67,35,0.0,True
1066113,38.0,False,6.0,1,285.0,True,0.0,B,False,True,31.91,185.75,39.99,0.0,1.65,-3.715,-0.0382,0.0,0.0,0.0,0.0,-4.792606669,0.0,9,0.0,True
1050130,26.0,False,3.0,1,452.0,True,0.0,C,True,False,77.2,1856.5,47.61,87.75,0.0,-0.53,0.4034,407.41,159.67,94.33,0.360020529,-13.317619,56.67,15,12.33,True
1002066,26.0,False,6.0,1,1223.0,False,0.0,A,False,True,81.52,588.5,70.23,76.75,0.0,-0.51,-0.5826,98.54,46.0,7.0,2.51564899,-5.624607384,10.33,40,1.0,False
1056761,58.0,True,9.0,1,337.0,True,0.0,A,False,True,17.14,297.5,10.0,0.0,7.02,0.47,-0.1428,52.84,21.0,8.33,0.895643099,-1.157960271,7.33,11,0.0,True
1027992,30.0,False,5.0,2,446.0,True,79.99,C,False,False,160.92,1454.5,90.16,156.25,10.38,1.93,-0.8404,335.63,29.67,0.33,5.356760231,6.207366151,23.33,25,0.0,True
1008956,36.0,False,6.0,1,1006.0,True,0.0,A,True,True,50.65,638.25,59.99,0.0,0.16,-1.005,0.0066,119.17,33.0,3.67,2.276285714,4.8117327,6.0,34,0.0,False
1052036,48.0,True,9.0,2,279.0,True,59.99,B,False,True,65.32,227.0,59.99,0.0,0.65,1.94,0.0186,47.61,28.0,1.33,2.416666667,4.696650506,3.67,12,0.0,True
1005369,38.0,True,9.0,2,438.0,True,29.99,A,False,True,33.24,150.5,44.99,0.0,0.0,0.79,0.0,14.1,3.67,0.0,2.531688437,-7.142951685,3.67,38,0.0,True
1058500,50.0,True,3.0,2,22.0,True,79.99,B,False,True,55.13,396.5,47.37,16.0,5.42,2.13,0.1028,10.89,30.0,4.33,1.368125,6.781435462999999,11.0,15,0.0,False
1005319,56.0,True,7.0,2,665.0,True,29.99,C,False,True,74.08,499.0,49.99,29.75,4.32,3.96,0.4092,60.73,7.67,0.0,5.346426623,-14.28362855,7.67,34,0.0,True
1017697,22.0,False,1.0,3,79.0,True,99.99,A,False,True,53.88,1221.0,44.99,50.5,0.1,4.36,0.5952,206.92,104.0,41.67,0.607767442,31.59089143,42.67,23,5.67,True
